キャリア,地域,都道府県,店名,住所,URL,緯度,経度,取得結果
softbank,関東,神奈川県,ソフトバンク 鷺沼,神奈川県川崎市宮前区小台１丁目１９‐５東急鷺沼ドエル７号室,https://www.softbank.jp/shop/search/detail/T201/,35.578968,139.57452,ok
softbank,関東,神奈川県,ソフトバンク 三ッ沢,神奈川県横浜市神奈川区三ツ沢上町６‐３　メゾンドバッカス１Ｆ,https://www.softbank.jp/shop/search/detail/T2B4/,35.476677,139.60724,ok
softbank,関東,神奈川県,ソフトバンク 三浦海岸Ｒ１３４,神奈川県横須賀市長沢１丁目５‐２　マルトビル１階,https://www.softbank.jp/shop/search/detail/T293/,35.201492,139.67569,ok
softbank,関東,神奈川県,ソフトバンク 四季の森,神奈川県横浜市旭区上白根町８５３‐７,https://www.softbank.jp/shop/search/detail/T297/,35.49588,139.53517,ok
softbank,関東,神奈川県,ソフトバンク 市ヶ尾,神奈川県横浜市青葉区市ケ尾町１１５０‐１　石原第６ビル,https://www.softbank.jp/shop/search/detail/T2C3/,35.549706,139.53934,ok
softbank,関東,神奈川県,ソフトバンク 渋沢,神奈川県秦野市堀西９４‐１,https://www.softbank.jp/shop/search/detail/TJ43/,35.374588,139.18875,ok
softbank,関東,神奈川県,ソフトバンク 小田原駅前,神奈川県小田原市栄町１丁目１４‐７,https://www.softbank.jp/shop/search/detail/T221/,35.254303,139.15814,ok
softbank,関東,神奈川県,ソフトバンク 小田原飯泉橋,神奈川県小田原市中新田２９４‐１,https://www.softbank.jp/shop/search/detail/T285/,35.27576,139.16502,ok
softbank,関東,神奈川県,ソフトバンク 湘南ライフタウン,神奈川県藤沢市石川１丁目２‐４,https://www.softbank.jp/shop/search/detail/T227/,35.376663,139.45387,ok
softbank,関東,神奈川県,ソフトバンク 湘南台,神奈川県藤沢市湘南台１丁目９‐６　アイビル１階,https://www.softbank.jp/shop/search/detail/T217/,35.39647,139.4699,ok
softbank,関東,神奈川県,ソフトバンク 上溝,神奈川県相模原市中央区星が丘３丁目７‐２１,https://www.softbank.jp/shop/search/detail/T2A1/,35.557922,139.37099,ok
softbank,関東,神奈川県,ソフトバンク 上大岡,神奈川県横浜市港南区上大岡西１丁目１１‐７,https://www.softbank.jp/shop/search/detail/T232/,35.4109,139.59639,ok
softbank,関東,神奈川県,ソフトバンク 新横浜,神奈川県横浜市港北区新横浜２丁目５‐１５　新横浜センタービル１Ｆ,https://www.softbank.jp/shop/search/detail/T223/,35.50924,139.61572,ok
softbank,関東,神奈川県,ソフトバンク 新川崎鹿島田,神奈川県川崎市幸区下平間１０８,https://www.softbank.jp/shop/search/detail/T2B9/,35.55175,139.67847,ok
softbank,関東,神奈川県,ソフトバンク 新百合丘オーパ,神奈川県川崎市麻生区上麻生１丁目１‐１　新百合丘ＯＰＡ５Ｆ,https://www.softbank.jp/shop/search/detail/T245/,35.603607,139.50854,ok
softbank,関東,神奈川県,ソフトバンク 逗子,神奈川県逗子市逗子５丁目３‐４３,https://www.softbank.jp/shop/search/detail/T296/,35.295425,139.57806,ok
softbank,関東,神奈川県,ソフトバンク 生田府中街道,神奈川県川崎市多摩区生田３丁目１９ー１,https://www.softbank.jp/shop/search/detail/T2D8/,35.62123,139.55087,ok
softbank,関東,神奈川県,ソフトバンク 西武東戸塚,神奈川県横浜市戸塚区品濃町５３７‐１　オーロラモール西武東戸塚店３Ｆ,https://www.softbank.jp/shop/search/detail/TG67/,35.429955,139.55847,ok
softbank,関東,神奈川県,ソフトバンク 青葉台,神奈川県横浜市青葉区青葉台２丁目５‐１４　ＳＭＢＣ青葉台ビル１階,https://www.softbank.jp/shop/search/detail/T213/,35.543167,139.5161,ok
softbank,関東,神奈川県,ソフトバンク 川崎,神奈川県川崎市川崎区駅前本町７‐５,https://www.softbank.jp/shop/search/detail/T230/,35.530544,139.69997,ok
softbank,関東,神奈川県,ソフトバンク 川崎小田栄,神奈川県川崎市川崎区小田栄２丁目２‐１　イト‐ヨ‐カドー川崎店１Ｆ,https://www.softbank.jp/shop/search/detail/TH85/,35.514473,139.70874,ok
softbank,関東,神奈川県,ソフトバンク 川崎大師,神奈川県川崎市川崎区大師駅前１丁目１４‐３　コーポいけがみ,https://www.softbank.jp/shop/search/detail/T2B6/,35.534992,139.72794,ok
softbank,関東,神奈川県,ソフトバンク 相鉄ライフ三ツ境,神奈川県横浜市瀬谷区三ツ境２‐１９　相鉄ライフ三ツ境４Ｆ,https://www.softbank.jp/shop/search/detail/T2B1/,35.468044,139.50293,ok
softbank,関東,神奈川県,ソフトバンク 相模原,神奈川県相模原市中央区横山１丁目１‐１　ノジマ相模原本店内３Ｆ,https://www.softbank.jp/shop/search/detail/T243/,35.570343,139.36331,ok
softbank,関東,神奈川県,ソフトバンク 相模原Ｒ１６,神奈川県相模原市中央区清新５丁目１１‐２２,https://www.softbank.jp/shop/search/detail/T2A9/,35.58013,139.3588,ok
softbank,関東,神奈川県,ソフトバンク 相模原田名,神奈川県相模原市中央区田名４１５３,https://www.softbank.jp/shop/search/detail/T2F4/,35.55449,139.3427,ok
softbank,関東,神奈川県,ソフトバンク 足柄,神奈川県足柄上郡大井町金手４‐５,https://www.softbank.jp/shop/search/detail/T295/,35.33636,139.14024,ok
softbank,関東,神奈川県,ソフトバンク 大船,神奈川県鎌倉市大船１丁目９‐５　大船島森ビル１Ｆ,https://www.softbank.jp/shop/search/detail/T235/,35.35313,139.53206,ok
softbank,関東,神奈川県,ソフトバンク 大倉山,神奈川県横浜市港北区大倉山２丁目２‐１０　好善１階,https://www.softbank.jp/shop/search/detail/T2E7/,35.522087,139.62898,ok
softbank,関東,神奈川県,ソフトバンク 大和,神奈川県大和市中央４丁目２‐１,https://www.softbank.jp/shop/search/detail/T215/,35.46923,139.46053,ok
softbank,関東,神奈川県,ソフトバンク 大和桜ヶ丘,神奈川県大和市上和田１７７３‐１,https://www.softbank.jp/shop/search/detail/T283/,35.447857,139.46771,ok
softbank,関東,神奈川県,ソフトバンク 中央林間,神奈川県大和市中央林間８丁目２５‐８　ＬＡＰＬＡ中央林間１階,https://www.softbank.jp/shop/search/detail/T211/,35.50931,139.44928,ok
softbank,関東,神奈川県,ソフトバンク 中山,神奈川県横浜市緑区寺山町８６,https://www.softbank.jp/shop/search/detail/T250/,35.514046,139.5394,ok
softbank,関東,神奈川県,ソフトバンク 長津田,神奈川県横浜市緑区長津田みなみ台１丁目６‐１６,https://www.softbank.jp/shop/search/detail/T2C6/,35.524643,139.49829,ok
softbank,関東,神奈川県,ソフトバンク 鶴ヶ峰,神奈川県横浜市旭区鶴ケ峰１丁目１２‐６　鶴ヶ峰店舗１階,https://www.softbank.jp/shop/search/detail/T2F8/,35.47491,139.5469,ok
softbank,関東,神奈川県,ソフトバンク 鶴見,神奈川県横浜市鶴見区鶴見中央４丁目１５‐７,https://www.softbank.jp/shop/search/detail/T216/,35.506386,139.67812,ok
softbank,関東,神奈川県,ソフトバンク 鶴見市場,神奈川県横浜市鶴見区菅沢町８‐６,https://www.softbank.jp/shop/search/detail/T2F2/,35.513966,139.68633,ok
softbank,関東,神奈川県,ソフトバンク 天王町,神奈川県横浜市保土ケ谷区天王町２丁目３６‐８　シレーナ．Ｓ１階,https://www.softbank.jp/shop/search/detail/T205/,35.454754,139.60425,ok
softbank,関東,神奈川県,ソフトバンク 東神奈川,神奈川県横浜市神奈川区富家町１‐１３　スカイハイツトーカイ２Ｆ,https://www.softbank.jp/shop/search/detail/T236/,35.479546,139.63345,ok
softbank,関東,神奈川県,ソフトバンク 二俣川,神奈川県横浜市旭区二俣川１丁目４３‐２８,https://www.softbank.jp/shop/search/detail/T207/,35.46483,139.53181,ok
softbank,関東,神奈川県,ソフトバンク 日吉,神奈川県横浜市港北区日吉本町１丁目２１‐１　只見ビル１Ｆ・２Ｆ,https://www.softbank.jp/shop/search/detail/T251/,35.553352,139.64627,ok
softbank,関東,神奈川県,ソフトバンク 能見台,神奈川県横浜市金沢区能見台東１‐１,https://www.softbank.jp/shop/search/detail/T2E0/,35.359577,139.62784,ok
softbank,関東,神奈川県,ソフトバンク 富士見が丘,神奈川県横浜市都筑区高山１‐２３,https://www.softbank.jp/shop/search/detail/T2E9/,35.537216,139.55927,ok
softbank,関東,神奈川県,ソフトバンク 武蔵新城,神奈川県川崎市中原区新城３丁目１‐１４　岡田ビル１階２階,https://www.softbank.jp/shop/search/detail/T2D1/,35.586643,139.63034,ok
softbank,関東,神奈川県,ソフトバンク 北久里浜,神奈川県横須賀市根岸町２丁目３１‐１４　カマラードビル１Ｆ,https://www.softbank.jp/shop/search/detail/T210/,35.249256,139.68594,ok
softbank,関東,神奈川県,ソフトバンク 北山田,神奈川県横浜市都筑区北山田１丁目９‐３　ＥＫＩＮＩＷＡ北山田２Ｆ,https://www.softbank.jp/shop/search/detail/T2C5/,35.56178,139.59282,ok
softbank,関東,神奈川県,ソフトバンク 本厚木,神奈川県厚木市中町２丁目２‐８,https://www.softbank.jp/shop/search/detail/T231/,35.439613,139.36328,ok
softbank,関東,神奈川県,ソフトバンク 本牧,神奈川県横浜市中区本牧宮原２‐２,https://www.softbank.jp/shop/search/detail/T247/,35.428036,139.6656,ok
softbank,関東,神奈川県,ソフトバンク 洋光台,神奈川県横浜市磯子区洋光台３丁目１３‐３‐１０４,https://www.softbank.jp/shop/search/detail/T264/,35.37929,139.59554,ok
softbank,関東,神奈川県,ソフトバンク 立場,神奈川県横浜市泉区中田西１丁目７‐５　ウエストビレッジ１Ｆ,https://www.softbank.jp/shop/search/detail/T256/,35.413647,139.5031,ok
