キャリア,地域,都道府県,店名,住所,URL,緯度,経度,取得結果
au,九州・沖縄,熊本県,ａｕショップ 山鹿,861-0531 熊本県山鹿市鹿校通２丁目１５－５,https://www.au.com/storelocator/detail/?shopId=Q-00297,33.008887,130.708493,ok
au,九州・沖縄,熊本県,ａｕショップ 上熊本,860-0072 熊本県熊本市西区花園1丁目1-1,https://www.au.com/storelocator/detail/?shopId=Q-00604,32.815062,130.698611,ok
au,九州・沖縄,熊本県,ａｕショップ 植木,861-0134 熊本県熊本市北区植木町舞尾５７２－７,https://www.au.com/storelocator/detail/?shopId=Q-00805,32.899166,130.691067,ok
au,九州・沖縄,熊本県,ａｕショップ 大津,869-1233 熊本県菊池郡大津町大津１２９８－１,https://www.au.com/storelocator/detail/?shopId=Q-00092,32.875813,130.871915,ok
au,九州・沖縄,熊本県,ａｕショップ 東町中央,862-0916 熊本県熊本市東区佐土原1丁目1-1,https://www.au.com/storelocator/detail/?shopId=Q-00290,32.789179,130.770070,ok
au,九州・沖縄,熊本県,ａｕショップ 飛田バイパス,861-5514 熊本県熊本市北区飛田３－２－１５,https://www.au.com/storelocator/detail/?shopId=Q-00802,32.849610,130.718123,ok
au,九州・沖縄,熊本県,ａｕショップ 武蔵ヶ丘,861-8003 熊本県熊本市北区楠７丁目７－１５,https://www.au.com/storelocator/detail/?shopId=Q-00319,32.849605,130.760943,ok
au,九州・沖縄,熊本県,ａｕショップ 平成大通り,860-0834 熊本県熊本市南区江越１丁目１-１５,https://www.au.com/storelocator/detail/?shopId=Q-00735,32.776110,130.703527,ok
au,九州・沖縄,熊本県,ａｕショップ 本渡,863-0022 熊本県天草市栄町９－１５,https://www.au.com/storelocator/detail/?shopId=Q-00008,32.455418,130.192141,ok
au,九州・沖縄,熊本県,ａｕショップ 本渡スーパーセンター,863-0050 熊本県天草市丸尾町１－１７,https://www.au.com/storelocator/detail/?shopId=Q-00113,32.468544,130.185433,ok
docomo,九州,熊本県,ドコモショップイオンモール熊本店,861-3106 熊本県上益城郡嘉島町上島字長池2232 イオンモール熊本,https://shop.smt.docomo.ne.jp/shop_detail/0901900268600/index.html,32.737861111111,130.74436111111,ok
docomo,九州,熊本県,ドコモショップイオン天草店,863-0046 熊本県天草市亀場町食場後山下740,https://shop.smt.docomo.ne.jp/shop_detail/0901900102400/index.html,32.434954444444,130.18238055556,ok
docomo,九州,熊本県,ドコモショップはません店,862-0963 熊本県熊本市南区出仲間7-15-10,https://shop.smt.docomo.ne.jp/shop_detail/0901900254800/index.html,32.769967777778,130.72186888889,ok
docomo,九州,熊本県,ドコモショップ阿蘇一の宮店,869-2612 熊本県阿蘇市一の宮町宮地6-Jan,https://shop.smt.docomo.ne.jp/shop_detail/0901900102200/index.html,32.937803055556,131.11307666667,ok
docomo,九州,熊本県,ドコモショップ宇城店,869-0631 熊本県宇城市小川町北新田1130-1,https://shop.smt.docomo.ne.jp/shop_detail/0901900170100/index.html,32.605968888889,130.703135,ok
docomo,九州,熊本県,ドコモショップ宇土店,869-0406 熊本県宇土市三拾町119-1,https://shop.smt.docomo.ne.jp/shop_detail/0901900308300/index.html,32.69292,130.67087,ok
docomo,九州,熊本県,ドコモショップ下通店,860-0807 熊本県熊本市中央区下通6-27 高濱ビル,https://shop.smt.docomo.ne.jp/shop_detail/0901900133800/index.html,32.801157222222,130.70870944444,ok
docomo,九州,熊本県,ドコモショップ嘉島店,861-3101 熊本県上益城郡嘉島町大字鯰2-76,https://shop.smt.docomo.ne.jp/shop_detail/0901900156700/index.html,32.745024722222,130.74077388889,ok
docomo,九州,熊本県,ドコモショップ菊池店,861-1306 熊本県菊池市大琳寺字下原1-27,https://shop.smt.docomo.ne.jp/shop_detail/0901900269100/index.html,32.9715,130.80044444444,ok
docomo,九州,熊本県,ドコモショップ菊陽店,869-1101 熊本県菊池郡菊陽町津久礼4-99,https://shop.smt.docomo.ne.jp/shop_detail/0970015600100/index.html,32.863223055556,130.80958472222,ok
docomo,九州,熊本県,ドコモショップ玉名店,865-0051 熊本県玉名市繁根木6-54 ＮＴＴ玉名営業所,https://shop.smt.docomo.ne.jp/shop_detail/0901900535600/index.html,32.928295555556,130.55764361111,ok
docomo,九州,熊本県,ドコモショップ錦町店,868-0303 熊本県球磨郡錦町大字西4-Mar,https://shop.smt.docomo.ne.jp/shop_detail/0901900304500/index.html,32.19723,130.82891027778,ok
docomo,九州,熊本県,ドコモショップ近見店,861-4101 熊本県熊本市南区近見2-7,https://shop.smt.docomo.ne.jp/shop_detail/0901900030300/index.html,32.762002222222,130.69037916667,ok
docomo,九州,熊本県,ドコモショップ熊本インター店,861-8019 熊本県熊本市東区下南部3-17-65,https://shop.smt.docomo.ne.jp/shop_detail/0901900285800/index.html,32.825640555556,130.76351583333,ok
docomo,九州,熊本県,ドコモショップ熊本御船店,861-3204 熊本県上益城郡御船町大字木倉1118-1,https://shop.smt.docomo.ne.jp/shop_detail/0901900155900/index.html,32.717,130.80172222222,ok
docomo,九州,熊本県,ドコモショップ熊本小峯店,862-0920 熊本県熊本市東区月出2-25,https://shop.smt.docomo.ne.jp/shop_detail/0901900455200/index.html,32.802737222222,130.77223833333,ok
docomo,九州,熊本県,ドコモショップ熊本西店,860-0056 熊本県熊本市西区新土河原2-3-50,https://shop.smt.docomo.ne.jp/shop_detail/0901900255600/index.html,32.775841111111,130.67241388889,ok
docomo,九州,熊本県,ドコモショップ熊本田崎店,860-0047 熊本県熊本市西区春日７丁目10-21,https://shop.smt.docomo.ne.jp/shop_detail/0960085700100/index.html,32.784726388889,130.6796025,ok
docomo,九州,熊本県,ドコモショップ熊本北店,861-5514 熊本県熊本市北区飛田3-1-41,https://shop.smt.docomo.ne.jp/shop_detail/0901900050600/index.html,32.849858055556,130.71783138889,ok
docomo,九州,熊本県,ドコモショップ健軍店,862-0903 熊本県熊本市東区若葉1-4,https://shop.smt.docomo.ne.jp/shop_detail/0901900539000/index.html,32.778388888889,130.76013888889,ok
docomo,九州,熊本県,ドコモショップ光の森店,869-1109 熊本県菊池郡菊陽町新山２丁目11-1,https://shop.smt.docomo.ne.jp/shop_detail/0950055600200/index.html,32.866305555556,130.78202777778,ok
docomo,九州,熊本県,ドコモショップ荒尾シティモール店,864-0033 熊本県荒尾市緑ケ丘１丁目1-1 ゆめタウンシティモール内,https://shop.smt.docomo.ne.jp/shop_detail/0901900456300/index.html,32.98275,130.47116666667,ok
docomo,九州,熊本県,ドコモショップ山鹿店,861-0516 熊本県山鹿市中央通1103,https://shop.smt.docomo.ne.jp/shop_detail/0970015600300/index.html,33.013985833333,130.68333,ok
docomo,九州,熊本県,ドコモショップ松橋店,869-0502 熊本県宇城市松橋町松橋861,https://shop.smt.docomo.ne.jp/shop_detail/0901900030700/index.html,32.652489722222,130.67651777778,ok
docomo,九州,熊本県,ドコモショップ上天草店,869-3603 熊本県上天草市大矢野町中845-1 ショッピングセンタ　キャモン内,https://shop.smt.docomo.ne.jp/shop_detail/0901900212700/index.html,32.579656944444,130.42460194444,ok
docomo,九州,熊本県,ドコモショップ植木店,861-0141 熊本県熊本市北区植木町投刀塚321-10,https://shop.smt.docomo.ne.jp/shop_detail/0901900287600/index.html,32.885055555556,130.69166666667,ok
docomo,九州,熊本県,ドコモショップ人吉店,868-0021 熊本県人吉市鬼木町758-1,https://shop.smt.docomo.ne.jp/shop_detail/0950055100200/index.html,32.223399444444,130.76394722222,ok
docomo,九州,熊本県,ドコモショップ水俣店,867-0051 熊本県水俣市昭和町3-1,https://shop.smt.docomo.ne.jp/shop_detail/0950055100100/index.html,32.207846388889,130.39789166667,ok
docomo,九州,熊本県,ドコモショップ大津店（熊本県）,869-1235 熊本県菊池郡大津町室251-1,https://shop.smt.docomo.ne.jp/shop_detail/0901900055300/index.html,32.875223888889,130.86603111111,ok
docomo,九州,熊本県,ドコモショップ坪井店,860-0863 熊本県熊本市中央区坪井6-22-10,https://shop.smt.docomo.ne.jp/shop_detail/0901900522000/index.html,32.818943611111,130.71845138889,ok
docomo,九州,熊本県,ドコモショップ天草本渡店,863-0050 熊本県天草市丸尾町16-44,https://shop.smt.docomo.ne.jp/shop_detail/0901900542500/index.html,32.47124,130.18564138889,ok
docomo,九州,熊本県,ドコモショップ東バイパス店,862-0926 熊本県熊本市東区保田窪3-6-31,https://shop.smt.docomo.ne.jp/shop_detail/0901900021200/index.html,32.808783611111,130.74901527778,ok
docomo,九州,熊本県,ドコモショップ楠店,861-8003 熊本県熊本市北区楠8-12,https://shop.smt.docomo.ne.jp/shop_detail/0901900530300/index.html,32.850226944444,130.76320194444,ok
docomo,九州,熊本県,ドコモショップ八代店,866-0883 熊本県八代市松江町526-1,https://shop.smt.docomo.ne.jp/shop_detail/0901900483500/index.html,32.515890277778,130.59897805556,ok
docomo,九州,熊本県,ドコモショップ平成店,860-0816 熊本県熊本市中央区本荘町750-2,https://shop.smt.docomo.ne.jp/shop_detail/0901900538800/index.html,32.783861111111,130.70338888889,ok
softbank,九州,熊本県,ソフトバンク ＳＡＫＵＲＡＭＡＣＨＩ,熊本県熊本市中央区桜町３‐１０　ＳＡＫＵＲＡＭＡＣＨＩ　ｋｕｍａｍｏｔｏ　３Ｆ,https://www.softbank.jp/shop/search/detail/QA39/,32.80044,130.70337,ok
softbank,九州,熊本県,ソフトバンク イオンタウン西熊本,熊本県熊本市南区上ノ郷２丁目１６‐１,https://www.softbank.jp/shop/search/detail/Q859/,32.763283,130.6842,ok
softbank,九州,熊本県,ソフトバンク イオンモール熊本,熊本県上益城郡嘉島町大字上島字長池２２３２　イオンモール熊本１Ｆ,https://www.softbank.jp/shop/search/detail/Q531/,32.73802,130.74368,ok
softbank,九州,熊本県,ソフトバンク ゆめタウンシティモールあらお,熊本県荒尾市緑ケ丘１丁目１　ショッピングセンターゆめタウンシティモール内２Ｆ,https://www.softbank.jp/shop/search/detail/Q542/,32.982296,130.4699,ok
softbank,九州,熊本県,ソフトバンク ゆめタウンはません,熊本県熊本市南区田井島１丁目２‐１　ゆめタウンはません１階,https://www.softbank.jp/shop/search/detail/Q541/,32.771564,130.72653,ok
softbank,九州,熊本県,ソフトバンク ゆめタウン光の森,熊本県菊池郡菊陽町光の森７丁目３９‐１　ゆめタウン光の森　南館１階,https://www.softbank.jp/shop/search/detail/Q518/,32.85897,130.78513,ok
softbank,九州,熊本県,ソフトバンク ゆめタウン八代,熊本県八代市建馬町３‐１,https://www.softbank.jp/shop/search/detail/Q511/,32.505894,130.58565,ok
softbank,九州,熊本県,ソフトバンク 阿蘇一の宮,熊本県阿蘇市一の宮町宮地２３９７‐１,https://www.softbank.jp/shop/search/detail/Q868/,32.938007,131.11516,ok
softbank,九州,熊本県,ソフトバンク 宇土シティ,熊本県宇土市善道寺町綾織９５　宇土シティプラザ,https://www.softbank.jp/shop/search/detail/Q520/,32.68335,130.66818,ok
softbank,九州,熊本県,ソフトバンク 下通,熊本県熊本市中央区手取本町４‐１２　ファインビル１Ｆ,https://www.softbank.jp/shop/search/detail/Q501/,32.802628,130.7094,ok
softbank,九州,熊本県,ソフトバンク 菊池中央,熊本県菊池市大琳寺２３６‐５,https://www.softbank.jp/shop/search/detail/Q553/,32.9743,130.80821,ok
softbank,九州,熊本県,ソフトバンク 玉名中央,熊本県玉名市中１８０２‐１,https://www.softbank.jp/shop/search/detail/Q545/,32.928505,130.5486,ok
softbank,九州,熊本県,ソフトバンク 熊本西,熊本県熊本市西区野中３丁目１‐３４,https://www.softbank.jp/shop/search/detail/Q550/,32.777813,130.67328,ok
softbank,九州,熊本県,ソフトバンク 熊本日赤前,熊本県熊本市中央区帯山９丁目４‐８,https://www.softbank.jp/shop/search/detail/Q515/,32.805992,130.7623,ok
softbank,九州,熊本県,ソフトバンク 健軍,熊本県熊本市東区錦ケ丘１９‐１,https://www.softbank.jp/shop/search/detail/Q502/,32.78854,130.75668,ok
softbank,九州,熊本県,ソフトバンク 健軍東,熊本県熊本市東区花立１丁目５番１７号,https://www.softbank.jp/shop/search/detail/Q548/,32.778004,130.774,ok
softbank,九州,熊本県,ソフトバンク 光の森北郵便局前,熊本県菊池郡菊陽町光の森２丁目３‐１,https://www.softbank.jp/shop/search/detail/Q554/,32.857685,130.77959,ok
softbank,九州,熊本県,ソフトバンク 山鹿,熊本県山鹿市方保田３６４６‐１,https://www.softbank.jp/shop/search/detail/Q516/,33.005653,130.7155,ok
softbank,九州,熊本県,ソフトバンク 松橋,熊本県宇城市松橋町松橋９４７‐１,https://www.softbank.jp/shop/search/detail/Q503/,32.652374,130.67577,ok
softbank,九州,熊本県,ソフトバンク 上熊本,熊本県熊本市西区上熊本２丁目１７‐１１,https://www.softbank.jp/shop/search/detail/Q533/,32.815086,130.69926,ok
softbank,九州,熊本県,ソフトバンク 植木,熊本県熊本市北区植木町滴水字松原５１番地１,https://www.softbank.jp/shop/search/detail/Q526/,32.890087,130.69044,ok
softbank,九州,熊本県,ソフトバンク 人吉,熊本県人吉市下林町佐ブ川２２‐２,https://www.softbank.jp/shop/search/detail/Q509/,32.21677,130.73717,ok
softbank,九州,熊本県,ソフトバンク 大津中央,熊本県菊池郡大津町大字室６０９‐３,https://www.softbank.jp/shop/search/detail/Q547/,32.875717,130.86078,ok
softbank,九州,熊本県,ソフトバンク 坪井,熊本県熊本市中央区坪井６丁目３６‐１,https://www.softbank.jp/shop/search/detail/Q512/,32.819572,130.71906,ok
softbank,九州,熊本県,ソフトバンク 天草,熊本県天草市東浜町１１番５,https://www.softbank.jp/shop/search/detail/Q544/,32.457264,130.19302,ok
softbank,九州,熊本県,ソフトバンク 東バイパス,熊本県熊本市東区下南部３丁目１２‐３４,https://www.softbank.jp/shop/search/detail/Q500/,32.822598,130.7602,ok
softbank,九州,熊本県,ソフトバンク 八代中央,熊本県八代市松江町１２８‐１,https://www.softbank.jp/shop/search/detail/Q549/,32.511086,130.5977,ok
softbank,九州,熊本県,ソフトバンク 飛田バイパス,熊本県熊本市北区鶴羽田１丁目１５‐１,https://www.softbank.jp/shop/search/detail/Q556/,32.855976,130.72716,ok
softbank,九州,熊本県,ソフトバンク 平成大通り,熊本県熊本市南区江越２丁目２‐５,https://www.softbank.jp/shop/search/detail/Q507/,32.77299,130.70387,ok
softbank,九州,熊本県,ソフトバンク 麻生田,熊本県熊本市北区麻生田４丁目２‐３８,https://www.softbank.jp/shop/search/detail/Q504/,32.84939,130.7504,ok
